global_profile_id,source_file,local_profile_id,float_id,cycle_number,datetime,latitude,longitude,min_pressure,max_pressure,measurement_count,project_name,institution,data_mode
350,20251105_prof.nc,68,1901919,125,2025-11-05 00:55:25,-20.1695,38.8915,3.5999999046325684,1899.800048828125,57,ARGO,FR GDAC,R
351,20251105_prof.nc,69,1902473,90,2025-11-05 00:44:18,-5.93283,47.84676,1.0,2005.56005859375,1008,ARGO,FR GDAC,R
352,20251105_prof.nc,70,5906661,165,2025-11-05 00:07:49,-22.048049926757812,109.04859161376953,1.8899999856948853,1986.4000244140625,519,ARGO,FR GDAC,R
353,20251106_prof.nc,0,5906261,190,2025-11-06 23:28:27,-42.731,81.269,4.300000190734863,2000.47998046875,509,ARGO,FR GDAC,R
354,20251106_prof.nc,1,5905499,134,2025-11-06 23:20:45,-29.8336,95.9532,4.099999904632568,1999.0999755859375,757,ARGO,FR GDAC,R
355,20251106_prof.nc,2,1902656,36,2025-11-06 22:49:00,-22.300266666666666,69.88245333333333,3.0,2007.699951171875,495,ARGO,FR GDAC,R
356,20251106_prof.nc,3,1902734,67,2025-11-06 22:47:20,21.92868,61.72906833333333,3.299999952316284,2033.699951171875,1016,ARGO,FR GDAC,R
357,20251106_prof.nc,4,4903832,7,2025-11-06 22:47:00,-7.0932,64.5727,2.200000047683716,1948.699951171875,510,ARGO,FR GDAC,R
358,20251106_prof.nc,5,2903436,59,2025-11-06 22:21:33,-45.54117,64.01969,1.0,2015.1600341796875,1013,ARGO,FR GDAC,R
359,20251106_prof.nc,6,6904209,134,2025-11-06 22:06:20,-51.76502333333333,77.90879833333334,11.399999618530273,2016.199951171875,489,ARGO,FR GDAC,R
360,20251106_prof.nc,7,1902254,196,2025-11-06 21:41:57,-27.54251,56.14645,1.0399999618530273,2013.47998046875,1013,ARGO,FR GDAC,R
361,20251106_prof.nc,8,5906627,175,2025-11-06 20:38:02,-47.185072973242896,140.1552967330466,4.150000095367432,1914.1199951171875,956,ARGO,FR GDAC,R
362,20251106_prof.nc,9,6904234,106,2025-11-06 19:40:30,-33.16351,93.368775,3.299999952316284,2020.699951171875,1004,ARGO,FR GDAC,R
363,20251106_prof.nc,10,5904796,332,2025-11-06 19:26:58,-29.7,81.048,3.0,1846.9000244140625,507,ARGO,FR GDAC,R
364,20251106_prof.nc,11,5906638,165,2025-11-06 19:20:44,-40.4462,137.1314,4.199999809265137,1996.8299560546875,755,ARGO,FR GDAC,R
365,20251106_prof.nc,12,7901023,84,2025-11-06 19:08:58,-0.542806,46.84784833333333,3.5399999618530273,1974.8499755859375,242,ARGO,FR GDAC,R
366,20251106_prof.nc,13,2903956,122,2025-11-06 18:53:20,23.536863333333333,59.60680333333333,3.5999999046325684,1013.2000122070312,506,ARGO,FR GDAC,R
367,20251106_prof.nc,14,7900910,173,2025-11-06 18:14:23,-59.071136474609375,121.87608337402344,4.429999828338623,1995.2900390625,997,ARGO,FR GDAC,R
368,20251106_prof.nc,15,1902190,275,2025-11-06 18:10:56,-0.9186,47.1146,4.099999904632568,2015.300048828125,1007,ARGO,FR GDAC,R
369,20251106_prof.nc,16,7900514,251,2025-11-06 17:59:00,-37.115795,94.007305,3.0,1992.199951171875,492,ARGO,FR GDAC,R
370,20251106_prof.nc,17,2902306,56,2025-11-06 17:37:30,19.63542,63.101738,4.139999866485596,1997.449951171875,998,ARGO,FR GDAC,R
371,20251106_prof.nc,18,2903876,37,2025-11-06 17:31:00,-28.023416666666666,46.31641,3.200000047683716,2016.0999755859375,497,ARGO,FR GDAC,R
372,20251106_prof.nc,19,1902760,23,2025-11-06 17:13:55,-2.3718,97.1786,4.0,2005.9000244140625,1002,ARGO,FR GDAC,R
373,20251106_prof.nc,20,5905578,42,2025-11-06 16:44:20,-33.726165,112.367045,0.4000000059604645,2018.9000244140625,1012,ARGO,FR GDAC,R
374,20251106_prof.nc,21,1902477,87,2025-11-06 16:27:30,0.4077,53.55724,1.0,2011.800048828125,1011,ARGO,FR GDAC,R
375,20251106_prof.nc,22,5906234,229,2025-11-06 15:43:10,-43.649,77.649,4.099999904632568,1947.9599609375,508,ARGO,FR GDAC,R
376,20251106_prof.nc,23,2903467,86,2025-11-06 15:28:36,-8.5577,84.7798,2.299999952316284,1949.0,509,ARGO,FR GDAC,R
377,20251106_prof.nc,24,1902479,87,2025-11-06 15:15:12,-4.64517,75.17647,0.4000000059604645,2015.6400146484375,1014,ARGO,FR GDAC,R
378,20251106_prof.nc,25,5906276,192,2025-11-06 15:14:36,-14.42,78.291,4.400000095367432,1998.550048828125,509,ARGO,FR GDAC,R
379,20251106_prof.nc,26,4902655,52,2025-11-06 14:58:00,-38.847923278808594,29.119571685791016,0.30000001192092896,1982.5999755859375,672,ARGO,FR GDAC,R
380,20251106_prof.nc,27,5906279,192,2025-11-06 14:53:46,-16.566,68.4,2.9000000953674316,1998.4599609375,510,ARGO,FR GDAC,R
381,20251106_prof.nc,28,5905615,28,2025-11-06 14:22:43,-57.6551635,127.2457931,0.10000000149011612,4779.10009765625,750,ARGO,FR GDAC,R
382,20251106_prof.nc,29,6990723,23,2025-11-06 14:12:33,-37.1811,40.83014,0.9599999785423279,2003.8399658203125,1007,ARGO,FR GDAC,R
383,20251106_prof.nc,30,7902170,58,2025-11-06 14:11:52,2.020593,87.539246,4.340000152587891,1997.1400146484375,998,ARGO,FR GDAC,R
384,20251106_prof.nc,31,5907082,79,2025-11-06 14:10:11,17.0,85.18333333333334,0.20000000298023224,1984.9000244140625,102,ARGO,FR GDAC,R
385,20251106_prof.nc,32,6990618,66,2025-11-06 14:04:27,-11.516666666666667,76.43333333333334,0.20000000298023224,2004.699951171875,103,ARGO,FR GDAC,R
386,20251106_prof.nc,33,2902203,354,2025-11-06 13:59:11,15.234,66.449,4.5,2000.5999755859375,59,ARGO,FR GDAC,R
387,20251106_prof.nc,34,6990679,35,2025-11-06 13:33:00,-13.560855,69.76809,2.5,1971.5999755859375,91,ARGO,FR GDAC,R
388,20251106_prof.nc,35,2903767,100,2025-11-06 13:07:30,-51.83036833333333,96.99150666666667,3.0,2032.5999755859375,984,ARGO,FR GDAC,R
389,20251106_prof.nc,36,6990630,38,2025-11-06 12:54:20,-27.648898333333335,42.12168333333333,2.9000000953674316,1996.300048828125,493,ARGO,FR GDAC,R
390,20251106_prof.nc,37,1901767,82,2025-11-06 12:50:20,-16.381703333333334,63.72465,0.4000000059604645,2002.800048828125,1004,ARGO,FR GDAC,R
391,20251106_prof.nc,38,2903955,104,2025-11-06 12:46:20,23.366231666666668,59.95373333333333,3.5999999046325684,1996.9000244140625,998,ARGO,FR GDAC,R
392,20251106_prof.nc,39,1902052,196,2025-11-06 12:37:58,-15.12081,93.27109,1.1200000047683716,2005.239990234375,1009,ARGO,FR GDAC,R
393,20251106_prof.nc,40,1901764,169,2025-11-06 12:19:20,-40.1394,68.5539,4.199999809265137,1997.6500244140625,756,ARGO,FR GDAC,R
394,20251106_prof.nc,41,5906145,193,2025-11-06 12:09:15,-36.1866,92.32022,1.0,2009.0799560546875,1011,ARGO,FR GDAC,R
395,20251106_prof.nc,42,6990616,67,2025-11-06 11:44:16,-8.083333333333334,71.75,0.0,1887.300048828125,98,ARGO,FR GDAC,R
396,20251106_prof.nc,43,7902179,46,2025-11-06 11:38:41,-44.38575266666667,25.942189833333334,3.549999952316284,1969.3900146484375,242,ARGO,FR GDAC,R
397,20251106_prof.nc,44,3902490,84,2025-11-06 11:05:08,0.3364308333333333,70.07399333333333,3.5,1973.6600341796875,242,ARGO,FR GDAC,R
398,20251106_prof.nc,45,7900936,139,2025-11-06 10:38:32,-60.14161682128906,132.148681640625,4.25,1989.199951171875,994,ARGO,FR GDAC,R
399,20251106_prof.nc,46,7900914,183,2025-11-06 09:24:04,-58.306846618652344,141.98513793945312,,,0,ARGO,FR GDAC,R
400,20251106_prof.nc,47,5905770,261,2025-11-06 08:28:51,-26.08756,101.09041,0.8799999952316284,2003.760009765625,1008,ARGO,FR GDAC,R
401,20251106_prof.nc,48,4902628,109,2025-11-06 08:21:00,-47.74637985229492,36.075721740722656,0.5,1971.9000244140625,245,ARGO,FR GDAC,R
402,20251106_prof.nc,49,1901768,62,2025-11-06 07:43:20,-25.475065,77.14132,0.20000000298023224,2025.0,1015,ARGO,FR GDAC,R
403,20251106_prof.nc,50,1902252,196,2025-11-06 07:00:15,-25.45938,76.72022,1.0,2001.5999755859375,1007,ARGO,FR GDAC,R
404,20251106_prof.nc,51,1902480,94,2025-11-06 06:59:43,-44.54067,81.82288,1.0399999618530273,2015.1600341796875,1013,ARGO,FR GDAC,R
405,20251106_prof.nc,52,5907141,105,2025-11-06 06:38:20,24.794358333333335,58.75647,3.799999952316284,1609.0999755859375,804,ARGO,FR GDAC,R
406,20251106_prof.nc,53,1902253,196,2025-11-06 05:36:08,-21.53563,72.34708,1.0,2005.56005859375,1009,ARGO,FR GDAC,R
407,20251106_prof.nc,54,5905520,114,2025-11-06 05:26:00,-13.964,105.7595,2.9000000953674316,1955.800048828125,978,ARGO,FR GDAC,R
408,20251106_prof.nc,55,7901002,99,2025-11-06 05:02:30,-48.81999,65.121035,2.9000000953674316,1842.699951171875,976,ARGO,FR GDAC,R
409,20251106_prof.nc,56,1902622,26,2025-11-06 04:44:58,-20.45076,94.37142,1.0399999618530273,2019.280029296875,1016,ARGO,FR GDAC,R
410,20251106_prof.nc,57,2903136,107,2025-11-06 04:32:09,-3.92545,87.22078,0.9200000166893005,2006.8800048828125,1008,ARGO,FR GDAC,R
411,20251106_prof.nc,58,1902623,28,2025-11-06 04:20:00,-7.9249,98.91878,1.0,2003.280029296875,1008,ARGO,FR GDAC,R
412,20251106_prof.nc,59,5905245,297,2025-11-06 03:56:28,-57.89361,36.42189,1.0399999618530273,2001.3599853515625,1007,ARGO,FR GDAC,R
413,20251106_prof.nc,60,2903875,35,2025-11-06 03:45:00,-24.453093333333335,102.196805,3.0,2022.5,498,ARGO,FR GDAC,R
414,20251106_prof.nc,61,1902456,92,2025-11-06 03:38:07,-24.9325,51.8923,2.4000000953674316,1949.4000244140625,510,ARGO,FR GDAC,R
415,20251106_prof.nc,62,5905871,146,2025-11-06 03:38:04,-57.753,144.602,4.300000190734863,2017.300048828125,1008,ARGO,FR GDAC,R
416,20251106_prof.nc,63,1902448,118,2025-11-06 03:25:53,-44.98372,61.67362,1.0,2012.1600341796875,1011,ARGO,FR GDAC,R
417,20251106_prof.nc,64,5906539,111,2025-11-06 02:37:43,-11.6332,75.2141,2.299999952316284,1749.5,505,ARGO,FR GDAC,R
418,20251106_prof.nc,65,4903839,105,2025-11-06 02:25:20,25.14465,57.253515,3.299999952316284,1321.0,660,ARGO,FR GDAC,R
419,20251106_prof.nc,66,7902123,36,2025-11-06 01:34:54,-20.6533,43.2665,4.400000095367432,1897.4100341796875,498,ARGO,FR GDAC,R
420,20251106_prof.nc,67,6904092,136,2025-11-06 00:46:20,-52.89409,50.758875,2.700000047683716,2033.0999755859375,500,ARGO,FR GDAC,R
421,20251107_prof.nc,0,5906636,186,2025-11-07 23:33:00,-42.98189333333333,132.36649666666665,0.5,2001.5999755859375,391,ARGO,FR GDAC,R
422,20251107_prof.nc,1,1902296,183,2025-11-07 23:13:12,-49.11054,78.61567,1.0399999618530273,2009.199951171875,1010,ARGO,FR GDAC,R
423,20251107_prof.nc,2,5905098,314,2025-11-07 23:04:17,-47.125,45.426,4.199999809265137,1996.300048828125,510,ARGO,FR GDAC,R
424,20251107_prof.nc,3,4903796,51,2025-11-07 22:38:42,-4.9786,66.0764,4.099999904632568,1999.5,999,ARGO,FR GDAC,R
425,20251107_prof.nc,4,7902297,23,2025-11-07 21:56:35,-42.33001,42.0602,1.0399999618530273,2005.3199462890625,1008,ARGO,FR GDAC,R
426,20251107_prof.nc,5,2903141,107,2025-11-07 21:10:36,-4.58447,74.22107,1.0,2017.4000244140625,1014,ARGO,FR GDAC,R
427,20251107_prof.nc,6,1902571,111,2025-11-07 20:40:20,-28.87871,36.420135,2.9000000953674316,2032.5999755859375,1005,ARGO,FR GDAC,R
428,20251107_prof.nc,7,2903864,59,2025-11-07 20:26:39,-43.1461,112.8852,4.199999809265137,1599.8800048828125,496,ARGO,FR GDAC,R
429,20251107_prof.nc,8,5906147,193,2025-11-07 20:16:12,-42.42418,114.18866,1.0,2003.4000244140625,1008,ARGO,FR GDAC,R
430,20251107_prof.nc,9,7902124,36,2025-11-07 20:03:27,-38.7007,23.8704,4.300000190734863,1899.4300537109375,498,ARGO,FR GDAC,R
431,20251107_prof.nc,10,1902223,246,2025-11-07 19:54:52,-60.13987,126.60123,1.1200000047683716,2006.0400390625,1008,ARGO,FR GDAC,R
432,20251107_prof.nc,11,1902757,52,2025-11-07 19:41:30,21.467683333333333,62.08071833333333,3.299999952316284,1993.0999755859375,996,ARGO,FR GDAC,R
433,20251107_prof.nc,12,5905425,256,2025-11-07 19:25:01,-23.2123,97.2979,4.300000190734863,2000.0999755859375,999,ARGO,FR GDAC,R
434,20251107_prof.nc,13,5906291,191,2025-11-07 19:05:01,-30.536,87.363,4.099999904632568,1998.300048828125,509,ARGO,FR GDAC,R
435,20251107_prof.nc,14,1902334,215,2025-11-07 19:00:01,-19.28,49.233,4.199999809265137,1975.300048828125,987,ARGO,FR GDAC,R
436,20251107_prof.nc,15,5905564,55,2025-11-07 18:48:20,-50.093935,83.23301333333333,1.2000000476837158,1974.5,984,ARGO,FR GDAC,R
437,20251107_prof.nc,16,5906971,115,2025-11-07 18:47:02,-42.623438500000006,71.29909083333334,3.490000009536743,1974.18994140625,242,ARGO,FR GDAC,R
438,20251107_prof.nc,17,7900512,251,2025-11-07 17:44:00,-45.40555166666667,125.73690666666667,2.9000000953674316,2017.5999755859375,497,ARGO,FR GDAC,R
439,20251107_prof.nc,18,1902196,270,2025-11-07 17:39:50,-3.8879,68.072,0.0,1996.530029296875,29,ARGO,FR GDAC,R
440,20251107_prof.nc,19,7901003,114,2025-11-07 14:47:40,-9.706073333333334,43.504978333333334,0.30000001192092896,1997.9000244140625,1006,ARGO,FR GDAC,R
441,20251107_prof.nc,20,4903775,79,2025-11-07 14:11:24,12.216666666666667,89.58333333333333,0.4000000059604645,1986.800048828125,102,ARGO,FR GDAC,R
442,20251107_prof.nc,21,1902669,79,2025-11-07 14:10:55,14.583333333333334,86.6,0.20000000298023224,1978.4000244140625,102,ARGO,FR GDAC,R
443,20251107_prof.nc,22,5907083,79,2025-11-07 14:08:35,12.3,86.9,0.4000000059604645,1986.699951171875,102,ARGO,FR GDAC,R
444,20251107_prof.nc,23,2903465,89,2025-11-07 14:01:14,-4.0845,87.8308,2.0,2002.0,511,ARGO,FR GDAC,R
445,20251107_prof.nc,24,1902671,77,2025-11-07 13:59:13,17.733333333333334,70.16666666666667,0.4000000059604645,2002.300048828125,103,ARGO,FR GDAC,R
446,20251107_prof.nc,25,5905213,292,2025-11-07 13:48:48,-14.6773,117.9348,4.400000095367432,1998.0,998,ARGO,FR GDAC,R
447,20251107_prof.nc,26,1902675,67,2025-11-07 13:42:37,-8.116666666666667,66.2,0.30000001192092896,2000.9000244140625,103,ARGO,FR GDAC,R
448,20251107_prof.nc,27,2903951,32,2025-11-07 13:31:00,-4.6231349999999996,81.23438833333333,2.5,1961.0,91,ARGO,FR GDAC,R
449,20251107_prof.nc,28,3902554,78,2025-11-07 13:25:03,-34.362,47.4772,4.5,1699.0799560546875,497,ARGO,FR GDAC,R
450,20251107_prof.nc,29,5905544,99,2025-11-07 12:43:20,-35.400995,102.07318,0.4000000059604645,2021.699951171875,1013,ARGO,FR GDAC,R
451,20251107_prof.nc,30,5905543,99,2025-11-07 12:43:20,-34.762058333333336,100.86537666666666,1.399999976158142,1967.300048828125,985,ARGO,FR GDAC,R
452,20251107_prof.nc,31,2903831,34,2025-11-07 12:42:39,16.13491,89.11064,0.9200000166893005,2004.0400390625,1008,ARGO,FR GDAC,R
453,20251107_prof.nc,32,5905418,260,2025-11-07 12:34:00,-11.047043333333333,99.587925,0.30000001192092896,1964.699951171875,985,ARGO,FR GDAC,R
454,20251107_prof.nc,33,5905517,146,2025-11-07 11:56:43,-19.7654,114.9946,4.099999904632568,1263.5999755859375,631,ARGO,FR GDAC,R
455,20251107_prof.nc,34,1901897,273,2025-11-07 11:40:08,18.007,63.8455,23.600000381469727,2002.199951171875,54,ARGO,FR GDAC,R
456,20251107_prof.nc,35,2903865,59,2025-11-07 11:32:55,-48.8493,120.0992,4.300000190734863,1899.719970703125,497,ARGO,FR GDAC,R
457,20251107_prof.nc,36,7901024,83,2025-11-07 11:04:19,-42.5292,55.6797,4.329999923706055,1987.4000244140625,545,ARGO,FR GDAC,R
458,20251107_prof.nc,37,6904211,133,2025-11-07 10:40:20,-37.372375,45.20444,2.9000000953674316,2032.0999755859375,500,ARGO,FR GDAC,R
459,20251107_prof.nc,38,1902338,215,2025-11-07 10:33:13,-47.065,121.822,4.199999809265137,1991.4000244140625,995,ARGO,FR GDAC,R
460,20251107_prof.nc,39,7901013,119,2025-11-07 09:48:00,-11.569943333333333,44.61863833333334,2.799999952316284,1976.5,1007,ARGO,FR GDAC,R
461,20251107_prof.nc,40,5906266,192,2025-11-07 09:01:58,-10.42,92.221,4.300000190734863,1997.050048828125,510,ARGO,FR GDAC,R
462,20251107_prof.nc,41,2903869,79,2025-11-07 09:00:58,-30.7591,39.1799,4.5,1500.1500244140625,494,ARGO,FR GDAC,R
463,20251107_prof.nc,42,5907066,34,2025-11-07 08:45:00,-39.319136666666665,20.10698,3.0,1995.800048828125,493,ARGO,FR GDAC,R
464,20251107_prof.nc,43,1902650,61,2025-11-07 08:39:55,-56.5169,93.5538,4.099999904632568,1600.52001953125,495,ARGO,FR GDAC,R
465,20251107_prof.nc,44,1902251,196,2025-11-07 08:07:51,-22.17138,53.816,0.9599999785423279,2005.6400146484375,1009,ARGO,FR GDAC,R
466,20251107_prof.nc,45,4903821,15,2025-11-07 07:36:00,-38.07823166666667,34.589326666666665,3.0999999046325684,2012.5,496,ARGO,FR GDAC,R
467,20251107_prof.nc,46,5907052,60,2025-11-07 07:33:44,-54.1866,103.0952,4.199999809265137,1899.2900390625,498,ARGO,FR GDAC,R
468,20251107_prof.nc,47,7902126,35,2025-11-07 07:27:35,-24.4117,56.5548,4.300000190734863,1799.0799560546875,497,ARGO,FR GDAC,R
469,20251107_prof.nc,48,3901568,136,2025-11-07 07:14:41,-46.2091,39.6302,2.4000000953674316,1990.75,547,ARGO,FR GDAC,R
470,20251107_prof.nc,49,1902288,47,2025-11-07 06:36:26,-2.5753,69.4385,4.099999904632568,1966.300048828125,982,ARGO,FR GDAC,R
471,20251107_prof.nc,50,4903875,25,2025-11-07 05:59:03,-46.25,65.6,0.4000000059604645,888.2000122070312,58,ARGO,FR GDAC,R
472,20251107_prof.nc,51,4903645,132,2025-11-07 05:47:00,-12.154243333333334,117.81038833333334,5.800000190734863,1987.800048828125,96,ARGO,FR GDAC,R
473,20251107_prof.nc,52,2903872,63,2025-11-07 05:46:02,-57.4657,122.5663,4.400000095367432,1699.8900146484375,496,ARGO,FR GDAC,R
474,20251107_prof.nc,53,7900554,215,2025-11-07 05:43:20,-57.56987,47.92551,3.200000047683716,2012.300048828125,496,ARGO,FR GDAC,R
475,20251107_prof.nc,54,6903150,117,2025-11-07 05:41:20,-0.7345433333333333,80.87178333333334,3.200000047683716,1992.800048828125,994,ARGO,FR GDAC,R
476,20251107_prof.nc,55,1901772,25,2025-11-07 05:39:20,-23.822948333333333,60.33297,0.30000001192092896,2061.199951171875,1031,ARGO,FR GDAC,R
477,20251107_prof.nc,56,5906538,109,2025-11-07 04:51:13,-28.7425,50.3742,2.4000000953674316,1797.5,506,ARGO,FR GDAC,R
478,20251107_prof.nc,57,5906969,118,2025-11-07 04:50:00,-7.457773333333333,41.709765,3.0999999046325684,1991.0,998,ARGO,FR GDAC,R
479,20251107_prof.nc,58,7902300,17,2025-11-07 04:04:21,-39.79567,30.57112,1.0,2009.3199462890625,1010,ARGO,FR GDAC,R
480,20251107_prof.nc,59,5906398,204,2025-11-07 02:48:32,-38.51269,106.39026,1.0,4524.39990234375,506,ARGO,FR GDAC,R
481,20251107_prof.nc,60,1902037,252,2025-11-07 02:13:10,-52.25033,96.91243,1.0399999618530273,2005.3199462890625,1009,ARGO,FR GDAC,R
482,20251107_prof.nc,61,1902047,252,2025-11-07 02:02:16,-32.07308,52.33489,1.0399999618530273,2005.6400146484375,1009,ARGO,FR GDAC,R
483,20251107_prof.nc,62,5907192,21,2025-11-07 01:59:22,-24.70544,69.17546,1287.9000244140625,2007.0999755859375,30,ARGO,FR GDAC,R
484,20251107_prof.nc,63,1902045,252,2025-11-07 01:11:17,-58.07734,131.52846,1.0,2007.47998046875,1010,ARGO,FR GDAC,R
485,20251107_prof.nc,64,5907180,26,2025-11-07 01:05:26,16.833333333333332,70.15,0.4000000059604645,2009.5999755859375,103,ARGO,FR GDAC,R
486,20251107_prof.nc,65,6990594,34,2025-11-07 00:49:00,-32.45077833333333,45.32835166666667,2.799999952316284,1493.0,392,ARGO,FR GDAC,R
487,20251107_prof.nc,66,7902201,51,2025-11-07 00:44:34,-4.3185,61.9388,4.199999809265137,2036.0,1017,ARGO,FR GDAC,R
488,20251107_prof.nc,67,7902298,23,2025-11-07 00:27:28,-42.34386,35.67662,1.0399999618530273,2011.0400390625,1010,ARGO,FR GDAC,R
489,20251107_prof.nc,68,5905424,256,2025-11-07 00:14:58,-20.2153,85.7263,4.5,1784.4000244140625,891,ARGO,FR GDAC,R
490,20251108_prof.nc,0,3902257,61,2025-11-08 22:41:16,-32.96946,84.3038,1.159999966621399,2005.760009765625,1008,ARGO,FR GDAC,R
491,20251108_prof.nc,1,1902756,25,2025-11-08 22:26:20,14.990193333333334,53.84822833333333,3.5999999046325684,2021.0999755859375,1010,ARGO,FR GDAC,R
492,20251108_prof.nc,2,6903777,209,2025-11-08 21:51:30,-51.43848,144.76915833333334,3.700000047683716,2011.699951171875,162,ARGO,FR GDAC,R
493,20251108_prof.nc,3,2903147,72,2025-11-08 21:09:55,13.54072,60.67631,0.47999998927116394,2007.8800048828125,1010,ARGO,FR GDAC,R
494,20251108_prof.nc,4,2903956,123,2025-11-08 20:55:20,23.584026666666666,59.75586666666667,3.5999999046325684,995.9000244140625,497,ARGO,FR GDAC,R
495,20251108_prof.nc,5,1902050,197,2025-11-08 19:52:10,-16.49538,104.57676,1.0,2004.9599609375,1008,ARGO,FR GDAC,R
496,20251108_prof.nc,6,5905473,193,2025-11-08 19:23:18,-32.3666,97.5908,4.199999809265137,2001.0699462890625,755,ARGO,FR GDAC,R
497,20251108_prof.nc,7,5904816,332,2025-11-08 18:53:44,-32.127,99.513,3.0,1746.800048828125,504,ARGO,FR GDAC,R
498,20251108_prof.nc,8,5905196,310,2025-11-08 18:43:53,-38.5346,127.3424,4.300000190734863,2000.510009765625,947,ARGO,FR GDAC,R
499,20251108_prof.nc,9,5905591,31,2025-11-08 18:18:20,-60.486958333333334,139.35252333333332,0.20000000298023224,2003.699951171875,1004,ARGO,FR GDAC,R
500,20251108_prof.nc,10,4902620,113,2025-11-08 17:40:00,-24.277559280395508,48.008941650390625,0.5,2001.5,246,ARGO,FR GDAC,R
501,20251108_prof.nc,11,5907141,106,2025-11-08 16:50:20,24.45114166666667,58.422916666666666,3.5,2026.5999755859375,1013,ARGO,FR GDAC,R
502,20251108_prof.nc,12,5906988,68,2025-11-08 16:49:20,-41.09193333333333,50.70276166666667,3.299999952316284,2016.300048828125,497,ARGO,FR GDAC,R
503,20251108_prof.nc,13,1901928,182,2025-11-08 16:45:51,-58.1089,51.7342,2.4000000953674316,1991.0699462890625,571,ARGO,FR GDAC,R
504,20251108_prof.nc,14,1901912,238,2025-11-08 16:19:49,-33.6561,51.8597,4.099999904632568,1988.5999755859375,58,ARGO,FR GDAC,R
505,20251108_prof.nc,15,1901843,331,2025-11-08 15:56:14,-16.6898,57.53654,1.0800000429153442,2007.3599853515625,1010,ARGO,FR GDAC,R
506,20251108_prof.nc,16,1902281,183,2025-11-08 15:24:12,-51.68387,109.54593,1.3200000524520874,2005.760009765625,1008,ARGO,FR GDAC,R
507,20251108_prof.nc,17,5906253,193,2025-11-08 15:23:47,-22.962,81.429,4.400000095367432,1998.3499755859375,509,ARGO,FR GDAC,R
508,20251108_prof.nc,18,2903955,105,2025-11-08 14:47:20,23.177026666666666,59.78214,3.4000000953674316,1998.5999755859375,999,ARGO,FR GDAC,R
509,20251108_prof.nc,19,5905615,29,2025-11-08 14:22:45,-57.6701846,127.5436984,0.10000000149011612,4776.5,759,ARGO,FR GDAC,R
510,20251108_prof.nc,20,5905398,278,2025-11-08 14:13:27,-41.2943,123.7678,4.099999904632568,2002.300048828125,1000,ARGO,FR GDAC,R
511,20251108_prof.nc,21,7901125,79,2025-11-08 14:13:22,13.25,90.56666666666666,0.30000001192092896,1986.199951171875,102,ARGO,FR GDAC,R
512,20251108_prof.nc,22,1902306,132,2025-11-08 14:13:04,-33.46311,55.55958,1.0399999618530273,2012.5999755859375,1011,ARGO,FR GDAC,R
513,20251108_prof.nc,23,5907084,77,2025-11-08 14:08:25,19.033333333333335,64.71666666666667,185.1999969482422,2011.5,75,ARGO,FR GDAC,R
514,20251108_prof.nc,24,1902672,77,2025-11-08 14:07:04,18.133333333333333,68.95,0.20000000298023224,1963.199951171875,101,ARGO,FR GDAC,R
515,20251108_prof.nc,25,2903953,32,2025-11-08 14:04:52,-1.9666666666666668,77.51666666666667,0.20000000298023224,1612.5,87,ARGO,FR GDAC,R
516,20251108_prof.nc,26,7901128,77,2025-11-08 14:04:17,17.34099,64.71471,0.30000001192092896,2003.9000244140625,103,ARGO,FR GDAC,R
517,20251108_prof.nc,27,6990610,77,2025-11-08 14:00:25,22.0,62.31666666666667,0.20000000298023224,863.0,56,ARGO,FR GDAC,R
518,20251108_prof.nc,28,4903838,32,2025-11-08 13:56:57,-2.2666666666666666,69.48333333333333,0.20000000298023224,1984.300048828125,102,ARGO,FR GDAC,R
519,20251108_prof.nc,29,6904138,150,2025-11-08 13:47:20,-35.91984,29.099933333333333,2.799999952316284,2015.800048828125,497,ARGO,FR GDAC,R
520,20251108_prof.nc,30,5905587,32,2025-11-08 13:45:20,-46.48327333333334,144.224335,0.20000000298023224,2033.4000244140625,1019,ARGO,FR GDAC,R
521,20251108_prof.nc,31,7900565,174,2025-11-08 13:24:20,-52.88467166666667,37.18531333333333,3.200000047683716,2021.199951171875,498,ARGO,FR GDAC,R
522,20251108_prof.nc,32,5906540,112,2025-11-08 12:41:46,-11.8452,47.9846,2.5,1802.5,507,ARGO,FR GDAC,R
523,20251108_prof.nc,33,1902291,48,2025-11-08 12:11:28,-0.1378,87.5344,4.0,2002.199951171875,1000,ARGO,FR GDAC,R
524,20251108_prof.nc,34,5906987,67,2025-11-08 11:49:20,-53.73503,54.733311666666665,3.0,2027.0,499,ARGO,FR GDAC,R
525,20251108_prof.nc,35,7902178,49,2025-11-08 11:34:39,-47.010967,33.3211095,3.569999933242798,2001.8299560546875,243,ARGO,FR GDAC,R
526,20251108_prof.nc,36,7902177,47,2025-11-08 11:34:39,-44.36177016666667,25.71661783333333,3.5999999046325684,1963.6199951171875,242,ARGO,FR GDAC,R
527,20251108_prof.nc,37,7901112,50,2025-11-08 11:31:00,-23.969048333333333,80.89075666666666,3.5,1981.199951171875,646,ARGO,FR GDAC,R
528,20251108_prof.nc,38,7900540,173,2025-11-08 11:29:20,-48.71368,31.085518333333333,3.299999952316284,1971.300048828125,487,ARGO,FR GDAC,R
529,20251108_prof.nc,39,1902442,132,2025-11-08 11:24:23,-48.26259,123.14,1.0399999618530273,2017.8399658203125,1014,ARGO,FR GDAC,R
